,year,total_hpi,population,region,HPI_change,CPI_change,completed,rental,total_dwelling,employment_change,aggre_income,avg_income,med_income
247,1997,88.7,1957766.0,vancouver,-3.183632735,0.561187545,16041,1248,15950,2.457594449,59799,41100,31700
248,1997,88.5,1957766.0,vancouver,-3.183632735,0.561187545,16041,1248,15950,2.457594449,59799,41100,31700
249,1997,88.6,1957766.0,vancouver,-3.183632735,0.561187545,16041,1248,15950,2.457594449,59799,41100,31700
250,1997,88.6,1957766.0,vancouver,-3.183632735,0.561187545,16041,1248,15950,2.457594449,59799,41100,31700
251,1997,88.6,1957766.0,vancouver,-3.183632735,0.561187545,16041,1248,15950,2.457594449,59799,41100,31700
252,1998,78.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
253,1998,78.4,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
254,1998,78.1,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
255,1998,77.2,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
256,1998,77.2,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
257,1998,76.9,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
258,1998,76.8,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
259,1998,76.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
260,1998,75.8,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
261,1998,75.4,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
262,1998,75.2,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
263,1998,75.0,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
264,1998,75.2,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
265,1998,74.9,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
266,1998,74.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
267,1998,73.3,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
268,1998,73.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
269,1998,73.2,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
270,1998,73.1,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
271,1998,72.6,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
272,1998,71.8,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
273,1998,71.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
274,1998,71.2,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
275,1998,71.0,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
276,1998,88.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
277,1998,88.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
278,1998,88.6,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
279,1998,88.4,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
280,1998,88.0,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
281,1998,87.5,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
282,1998,87.6,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
283,1998,87.7,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
284,1998,87.3,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
285,1998,86.7,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
286,1998,86.7,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
287,1998,86.6,1985550.0,vancouver,-5.061333883,0.486048605,13927,499,11878,2.457594449,59755,42200,32100
288,1999,74.3,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
289,1999,74.1,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
290,1999,74.0,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
291,1999,74.0,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
292,1999,73.7,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
293,1999,73.6,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
294,1999,73.7,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
295,1999,73.6,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
296,1999,73.3,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
297,1999,73.2,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
298,1999,73.2,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
299,1999,73.4,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
300,1999,70.0,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
301,1999,69.7,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
302,1999,69.7,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
303,1999,69.7,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
304,1999,69.6,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
305,1999,69.4,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
306,1999,69.5,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
307,1999,69.3,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
308,1999,69.0,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
309,1999,68.8,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
310,1999,68.8,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
311,1999,69.1,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
312,1999,86.7,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
313,1999,86.4,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
314,1999,86.6,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
315,1999,86.4,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
316,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
317,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
318,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
319,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
320,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
321,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
322,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
323,1999,85.9,2013081.0,vancouver,-4.006514658,0.913651021,11102,988,8677,2.457594449,62796,42200,30800
324,2000,73.2,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
325,2000,73.4,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
326,2000,73.0,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
327,2000,73.1,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
328,2000,73.0,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
329,2000,72.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
330,2000,72.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
331,2000,72.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
332,2000,72.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
333,2000,72.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
334,2000,72.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
335,2000,72.6,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
336,2000,69.0,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
337,2000,69.2,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
338,2000,68.6,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
339,2000,68.7,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
340,2000,68.6,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
341,2000,68.6,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
342,2000,68.4,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
343,2000,68.5,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
344,2000,68.5,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
345,2000,68.5,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
346,2000,68.5,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
347,2000,68.1,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
348,2000,85.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
349,2000,85.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
350,2000,85.9,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
351,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
352,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
353,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
354,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
355,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
356,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
357,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
358,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
359,2000,85.8,2040832.0,vancouver,-0.950118765,2.254571276,9106,1145,8203,2.457594449,64967,42600,30800
360,2001,72.7,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
361,2001,72.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
362,2001,72.9,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
363,2001,72.9,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
364,2001,73.1,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
365,2001,73.2,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
366,2001,73.6,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
367,2001,73.7,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
368,2001,74.0,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
369,2001,74.3,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
370,2001,74.5,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
371,2001,74.4,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
372,2001,68.1,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
373,2001,68.3,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
374,2001,68.5,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
375,2001,68.6,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
376,2001,68.7,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
377,2001,68.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
378,2001,69.4,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
379,2001,69.6,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
380,2001,70.0,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
381,2001,70.3,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
382,2001,70.6,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
383,2001,70.6,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
384,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
385,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
386,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
387,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
388,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
389,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
390,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
391,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
392,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
393,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
394,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
395,2001,85.8,2074543.0000000002,vancouver,0.730843896,1.822916667,8004,2721,10862,2.457594449,64132,41900,31000
396,2002,74.6,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
397,2002,74.8,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
398,2002,75.0,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
399,2002,75.3,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
400,2002,75.3,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
401,2002,75.3,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
402,2002,75.3,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
403,2002,75.3,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
404,2002,75.5,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
405,2002,75.8,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
406,2002,75.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
407,2002,75.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
408,2002,70.8,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
409,2002,71.0,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
410,2002,71.4,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
411,2002,71.7,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
412,2002,71.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
413,2002,71.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
414,2002,71.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
415,2002,71.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
416,2002,72.0,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
417,2002,72.6,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
418,2002,72.8,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
419,2002,72.8,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
420,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
421,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
422,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
423,2002,86.2,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
424,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
425,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
426,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
427,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
428,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
429,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
430,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
431,2002,85.9,2098155.0,vancouver,2.482711711,2.301790281,12068,1302,13197,2.457594449,69063,43200,29900
432,2003,76.2,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
433,2003,76.8,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
434,2003,77.1,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
435,2003,77.3,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
436,2003,78.0,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
437,2003,78.0,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
438,2003,78.1,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
439,2003,78.0,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
440,2003,78.1,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
441,2003,78.5,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
442,2003,78.8,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
443,2003,78.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
444,2003,73.2,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
445,2003,74.2,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
446,2003,74.5,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
447,2003,74.8,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
448,2003,75.4,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
449,2003,75.4,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
450,2003,75.5,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
451,2003,75.4,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
452,2003,75.5,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
453,2003,76.0,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
454,2003,76.5,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
455,2003,76.6,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
456,2003,85.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
457,2003,85.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
458,2003,85.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
459,2003,85.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
460,2003,86.7,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
461,2003,86.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
462,2003,86.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
463,2003,86.9,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
464,2003,87.1,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
465,2003,87.1,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
466,2003,87.1,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
467,2003,87.1,2115570.0,vancouver,3.296460177,2.016666667,13394,944,15626,2.59618098,67710,42200,29900
468,2004,80.1,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
469,2004,80.2,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
470,2004,80.6,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
471,2004,80.9,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
472,2004,81.6,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
473,2004,81.7,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
474,2004,81.8,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
475,2004,82.3,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
476,2004,82.4,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
477,2004,82.4,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
478,2004,82.8,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
479,2004,83.0,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
480,2004,77.9,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
481,2004,78.1,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
482,2004,78.7,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
483,2004,79.2,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
484,2004,79.9,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
485,2004,80.1,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
486,2004,80.2,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
487,2004,80.8,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
488,2004,81.0,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
489,2004,81.1,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
490,2004,81.7,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
491,2004,81.8,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
492,2004,87.7,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
493,2004,87.7,2133234.0,vancouver,4.926108374,1.976801176,14302,746,19430,1.063537178,70029,42800,29400
